Province,Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,Region,,,,Region
,Yemen,15.552727,48.516388,25/05/2020,233,44,10,179,Eastern Mediterranean,,,,
,Comoros,-11.6455,43.3333,25/05/2020,87,1,21,65,Africa,,,,
,Tajikistan,38.861,71.2761,25/05/2020,"3,100",46,"1,395","1,659",Europe,,,,
,Lesotho,-29.61,28.2336,25/05/2020,2,0,0,2,Africa,,,,
,Afghanistan,33.93911,67.709953,26/05/2020,"11,831",220,"1,128","10,483",Eastern Mediterranean,,,,
,Albania,41.1533,20.1683,26/05/2020,"1,029",33,803,193,Europe,,,,
,Algeria,28.0339,1.6596,26/05/2020,"8,697",617,"4,918","3,162",Africa,,,,
,Andorra,42.5063,1.5218,26/05/2020,763,51,676,36,Europe,,,,
,Angola,-11.2027,17.8739,26/05/2020,70,4,18,48,Africa,,,,
,Antigua and Barbuda,17.0608,-61.7964,26/05/2020,25,3,19,3,Americas,,,,
,Argentina,-38.4161,-63.6167,26/05/2020,"13,228",484,"4,167","8,577",Americas,,,,
,Armenia,40.0691,45.0382,26/05/2020,"7,402",91,"3,220","4,091",Europe,,,,
Australian Capital Territory,Australia,-35.4735,149.0124,26/05/2020,107,3,104,0,Western Pacific,,,,
New South Wales,Australia,-33.8688,151.2093,26/05/2020,"3,089",48,"2,663",378,Western Pacific,,,,
Northern Territory,Australia,-12.4634,130.8456,26/05/2020,29,0,29,0,Western Pacific,,,,
Queensland,Australia,-27.4698,153.0251,26/05/2020,"1,058",7,"1,044",7,Western Pacific,,,,
South Australia,Australia,-34.9285,138.6007,26/05/2020,440,4,435,1,Western Pacific,,,,
Tasmania,Australia,-42.8821,147.3272,26/05/2020,228,13,203,12,Western Pacific,,,,
Victoria,Australia,-37.8136,144.9631,26/05/2020,"1,618",19,"1,533",66,Western Pacific,,,,
Western Australia,Australia,-31.9505,115.8605,26/05/2020,570,9,549,12,Western Pacific,,,,
,Austria,47.5162,14.5501,26/05/2020,"16,557",643,"15,182",732,Europe,,,,
,Azerbaijan,40.1431,47.5769,26/05/2020,"4,403",52,"2,819","1,532",Europe,,,,
,Bahamas,25.025885,-78.035889,26/05/2020,100,11,46,43,Americas,,,,
,Bahrain,26.0275,50.55,26/05/2020,"9,366",14,"4,938","4,414",Eastern Mediterranean,,,,
,Bangladesh,23.685,90.3563,26/05/2020,"36,751",522,"7,579","28,650",South-East Asia,,,,
,Barbados,13.1939,-59.5432,26/05/2020,92,7,71,14,Americas,,,,
,Belarus,53.7098,27.9534,26/05/2020,"38,059",208,"15,086","22,765",Europe,,,,
,Belgium,50.8333,4.469936,26/05/2020,"57,455","9,334","15,320","32,801",Europe,,,,
,Benin,9.3077,2.3158,26/05/2020,208,3,118,87,Africa,,,,
,Bhutan,27.5142,90.4336,26/05/2020,27,0,6,21,South-East Asia,,,,
,Bolivia,-16.2902,-63.5887,26/05/2020,"7,136",274,677,"6,185",Americas,,,,
,Bosnia and Herzegovina,43.9159,17.6791,26/05/2020,"2,416",149,"1,721",546,Europe,,,,
,Brazil,-14.235,-51.9253,26/05/2020,"391,222","24,512","158,593","208,117",Americas,,,,
,Brunei,4.5353,114.7277,26/05/2020,141,1,137,3,Western Pacific,,,,
,Bulgaria,42.7339,25.4858,26/05/2020,"2,443",130,880,"1,433",Europe,,,,
,Burkina Faso,12.2383,-1.5616,26/05/2020,832,52,672,108,Africa,,,,
,Cabo Verde,16.5388,-23.0418,26/05/2020,390,4,155,231,Africa,,,,
,Cambodia,11.55,104.9167,26/05/2020,124,0,122,2,Western Pacific,,,,
,Cameroon,3.848,11.5021,26/05/2020,"5,436",175,"1,996","3,265",Africa,,,,
Alberta,Canada,53.9333,-116.5765,26/05/2020,"6,901",139,0,"6,762",Americas,,,,
British Columbia,Canada,53.7267,-127.6476,26/05/2020,"2,541",161,0,"2,380",Americas,,,,
Manitoba,Canada,53.7609,-98.8139,26/05/2020,292,7,0,285,Americas,,,,
New Brunswick,Canada,46.5653,-66.4619,26/05/2020,122,0,0,122,Americas,,,,
Newfoundland and Labrador,Canada,53.1355,-57.6604,26/05/2020,260,3,0,257,Americas,,,,
Nova Scotia,Canada,44.682,-63.7443,26/05/2020,"1,052",59,0,993,Americas,,,,
Ontario,Canada,51.2538,-85.3232,26/05/2020,"27,624","2,235",0,"25,389",Americas,,,,
Prince Edward Island,Canada,46.5107,-63.4168,26/05/2020,27,0,0,27,Americas,,,,
Quebec,Canada,52.9399,-73.5491,26/05/2020,"48,607","4,140",0,"44,467",Americas,,,,
Saskatchewan,Canada,52.9399,-106.4509,26/05/2020,634,8,0,626,Americas,,,,
,Central African Republic,6.6111,20.9394,26/05/2020,671,1,22,648,Africa,,,,
,Chad,15.4542,18.7322,26/05/2020,700,62,303,335,Africa,,,,
,Chile,-35.6751,-71.543,26/05/2020,"92,855",806,"30,915","61,134",Americas,,,,
Anhui,China,31.8257,117.2264,26/05/2020,991,6,985,0,Western Pacific,,,,
Beijing,China,40.1824,116.4142,26/05/2020,593,9,581,3,Western Pacific,,,,
Chongqing,China,30.0572,107.874,26/05/2020,579,6,573,0,Western Pacific,,,,
Fujian,China,26.0789,117.9874,26/05/2020,357,1,355,1,Western Pacific,,,,
Gansu,China,35.7518,104.2861,26/05/2020,139,2,137,0,Western Pacific,,,,
Guangdong,China,23.3417,113.4244,26/05/2020,"1,592",8,"1,581",3,Western Pacific,,,,
Guangxi,China,23.8298,108.7881,26/05/2020,254,2,252,0,Western Pacific,,,,
Guizhou,China,26.8154,106.8748,26/05/2020,147,2,145,0,Western Pacific,,,,
Hainan,China,19.1959,109.7453,26/05/2020,169,6,162,1,Western Pacific,,,,
Hebei,China,39.549,116.1306,26/05/2020,328,6,0,322,Western Pacific,,,,
Heilongjiang,China,47.862,127.7615,26/05/2020,945,13,932,0,Western Pacific,,,,
Henan,China,37.8957,114.9042,26/05/2020,"1,276",22,0,"1,254",Western Pacific,,,,
Hong Kong,China,22.3,114.2,26/05/2020,"1,065",4,"1,033",28,Western Pacific,,,,
Hubei,China,30.9756,112.2707,26/05/2020,"68,135","4,512","63,618",5,Western Pacific,,,,
Hunan,China,27.6104,111.7088,26/05/2020,"1,019",4,"1,015",0,Western Pacific,,,,
Inner Mongolia,China,44.0935,113.9448,26/05/2020,232,1,205,26,Western Pacific,,,,
Jiangsu,China,32.9711,119.455,26/05/2020,653,0,653,0,Western Pacific,,,,
Jiangxi,China,27.614,115.7221,26/05/2020,937,1,936,0,Western Pacific,,,,
Jilin,China,43.6661,126.1923,26/05/2020,155,2,128,25,Western Pacific,,,,
Liaoning,China,41.2956,122.6085,26/05/2020,149,2,147,0,Western Pacific,,,,
Macau,China,22.1667,113.55,26/05/2020,45,0,45,0,Western Pacific,,,,
Ningxia,China,37.2692,106.1655,26/05/2020,75,0,75,0,Western Pacific,,,,
Qinghai,China,35.7452,95.9956,26/05/2020,18,0,18,0,Western Pacific,,,,
Shaanxi,China,35.1917,108.8701,26/05/2020,308,3,305,0,Western Pacific,,,,
Shandong,China,36.3427,118.1498,26/05/2020,788,7,780,1,Western Pacific,,,,
Shanghai,China,31.202,121.4491,26/05/2020,670,7,653,10,Western Pacific,,,,
Shanxi,China,37.5777,112.2922,26/05/2020,198,0,198,0,Western Pacific,,,,
Sichuan,China,30.6171,102.7103,26/05/2020,564,3,558,3,Western Pacific,,,,
Tianjin,China,39.3054,117.323,26/05/2020,192,3,188,1,Western Pacific,,,,
Tibet,China,31.6927,88.0924,26/05/2020,1,0,1,0,Western Pacific,,,,
Xinjiang,China,41.1129,85.2401,26/05/2020,76,3,73,0,Western Pacific,,,,
Yunnan,China,24.974,101.487,26/05/2020,185,2,183,0,Western Pacific,,,,
Zhejiang,China,29.1832,120.0934,26/05/2020,"1,268",1,"1,267",0,Western Pacific,,,,
,Colombia,4.5709,-74.2973,26/05/2020,"23,003",776,"5,511","16,716",Americas,,,,
,Congo (Brazzaville),-0.228,15.8277,26/05/2020,487,16,147,324,Africa,,,,
,Congo (Kinshasa),-4.0383,21.7587,26/05/2020,"2,403",68,340,"1,995",Africa,,,,
,Costa Rica,9.7489,-83.7534,26/05/2020,956,10,634,312,Americas,,,,
,Cote d'Ivoire,7.54,-5.5471,26/05/2020,"2,477",30,"1,286","1,161",Africa,,,,
,Croatia,45.1,15.2,26/05/2020,"2,244",101,"2,046",97,Europe,,,,
,Cuba,21.521757,-77.781167,26/05/2020,"1,963",82,"1,709",172,Americas,,,,
,Cyprus,35.1264,33.4299,26/05/2020,939,17,594,328,Europe,,,,
,Czechia,49.8175,15.473,26/05/2020,"9,050",317,"6,270","2,463",Europe,,,,
Faroe Islands,Denmark,61.8926,-6.9118,26/05/2020,187,0,187,0,Europe,,,,
Greenland,Greenland,71.7069,-42.6043,26/05/2020,12,0,11,1,Europe,,,,
,Denmark,56.2639,9.5018,26/05/2020,"11,428",563,"10,044",821,Europe,,,,
,Djibouti,11.8251,42.5903,26/05/2020,"2,468",14,"1,079","1,375",Eastern Mediterranean,,,,
,Dominican Republic,18.7357,-70.1627,26/05/2020,"15,264",468,"8,534","6,262",Americas,,,,
,Ecuador,-1.8312,-78.1834,26/05/2020,"37,355","3,203","18,003","16,149",Americas,,,,
,Egypt,26.820553,30.802498,26/05/2020,"18,756",797,"5,027","12,932",Eastern Mediterranean,,,,
,El Salvador,13.7942,-88.8965,26/05/2020,"2,042",36,787,"1,219",Americas,,,,
,Equatorial Guinea,1.6508,10.2679,26/05/2020,"1,043",12,165,866,Africa,,,,
,Eritrea,15.1794,39.7823,26/05/2020,39,0,39,0,Africa,,,,
,Estonia,58.5953,25.0136,26/05/2020,"1,834",65,"1,552",217,Europe,,,,
,Eswatini,-26.5225,31.4659,26/05/2020,261,2,164,95,Africa,,,,
,Ethiopia,9.145,40.4897,26/05/2020,701,6,167,528,Africa,,,,
,Fiji,-17.7134,178.065,26/05/2020,18,0,15,3,Western Pacific,,,,
,Finland,61.92411,25.748151,26/05/2020,"6,628",312,"5,100","1,216",Europe,,,,
French Guiana,France,3.9339,-53.1258,26/05/2020,384,1,146,237,Europe,,,,
French Polynesia,France,-17.6797,149.4068,26/05/2020,60,0,60,0,Europe,,,,
Guadeloupe,France,16.265,-61.551,26/05/2020,161,14,115,32,Europe,,,,
Mayotte,France,-12.8275,45.166244,26/05/2020,"1,634",20,894,720,Europe,,,,
New Caledonia,France,-20.904305,165.618042,26/05/2020,18,0,18,0,Europe,,,,
Reunion,France,-21.1151,55.5364,26/05/2020,459,1,411,47,Europe,,,,
Saint Barthelemy,France,17.9,-62.8333,26/05/2020,6,0,6,0,Europe,,,,
St Martin,France,18.0708,-63.0501,26/05/2020,40,3,33,4,Europe,,,,
Martinique,France,14.6415,-61.0242,26/05/2020,197,14,91,92,Europe,,,,
,France,46.2276,2.2137,26/05/2020,"179,887","28,480","64,222","87,185",Europe,,,,
,Gabon,-0.8037,11.6094,26/05/2020,"2,238",14,593,"1,631",Africa,,,,
,Gambia,13.4432,-15.3101,26/05/2020,25,1,18,6,Africa,,,,
,Georgia,42.3154,43.3569,26/05/2020,732,12,537,183,Europe,,,,
,Germany,51.165691,10.451526,26/05/2020,"181,200","8,372","161,967","10,861",Europe,,,,
,Ghana,7.9465,-1.0232,26/05/2020,"7,117",34,"2,317","4,766",Africa,,,,
,Greece,39.0742,21.8243,26/05/2020,"2,892",173,"1,374","1,345",Europe,,,,
,Guatemala,15.7835,-90.2308,26/05/2020,"3,954",63,289,"3,602",Americas,,,,
,Guinea,9.9456,-9.6966,26/05/2020,"3,275",20,"1,673","1,582",Africa,,,,
,Guyana,4.860416,-58.93018,26/05/2020,139,11,62,66,Americas,,,,
,Haiti,18.9712,-72.2852,26/05/2020,"1,174",33,22,"1,119",Americas,,,,
,Holy See,41.9029,12.4534,26/05/2020,12,0,2,10,Europe,,,,
,Honduras,15.2,-86.2419,26/05/2020,"4,401",188,493,"3,720",Americas,,,,
,Hungary,47.1625,19.5033,26/05/2020,"3,771",499,"1,836","1,436",Europe,,,,
,Iceland,64.9631,-19.0208,26/05/2020,"1,804",10,"1,792",2,Europe,,,,
,India,20.593684,78.96288,26/05/2020,"150,793","4,344","64,277","82,172",South-East Asia,,,,
,Indonesia,-0.7893,113.9213,26/05/2020,"23,165","1,418","5,877","15,870",South-East Asia,,,,
,Iran,32.427908,53.688046,26/05/2020,"139,511","7,508","109,437","22,566",Eastern Mediterranean,,,,
,Iraq,33.223191,43.679291,26/05/2020,"4,848",169,"2,852","1,827",Eastern Mediterranean,,,,
,Ireland,53.1424,-7.6921,26/05/2020,"24,735","1,615","21,060","2,060",Europe,,,,
,Israel,31.046051,34.851612,26/05/2020,"16,757",281,"14,457","2,019",Europe,,,,
,Italy,41.87194,12.56738,26/05/2020,"230,555","32,955","144,658","52,942",Europe,,,,
,Jamaica,18.1096,-77.2975,26/05/2020,564,9,267,288,Americas,,,,
,Japan,36.204824,138.252924,26/05/2020,"16,502",863,"13,810","1,829",Western Pacific,,,,
,Jordan,31.24,36.51,26/05/2020,718,9,586,123,Eastern Mediterranean,,,,
,Kazakhstan,48.0196,66.9237,26/05/2020,"8,969",37,"4,613","4,319",Europe,,,,
,Kenya,-0.0236,37.9062,26/05/2020,"1,348",52,405,891,Africa,,,,
,South Korea,35.907757,127.766922,26/05/2020,"11,265",269,"10,295",701,Western Pacific,,,,
,Kuwait,29.31166,47.481766,26/05/2020,"22,575",172,"7,306","15,097",Eastern Mediterranean,,,,
,Kyrgyzstan,41.20438,74.766098,26/05/2020,"1,468",16,"1,015",437,Europe,,,,
,Latvia,56.8796,24.6032,26/05/2020,"1,053",22,741,290,Europe,,,,
,Lebanon,33.8547,35.8623,26/05/2020,"1,140",26,689,425,Eastern Mediterranean,,,,
,Liberia,6.428055,-9.429499,26/05/2020,266,26,144,96,Africa,,,,
,Liechtenstein,47.14,9.55,26/05/2020,82,1,81,0,Europe,,,,
,Lithuania,55.1694,23.8813,26/05/2020,"1,639",65,"1,165",409,Europe,,,,
,Luxembourg,49.8153,6.1296,26/05/2020,"3,995",110,"3,783",102,Europe,,,,
,Madagascar,-18.766947,46.869107,26/05/2020,586,2,147,437,Africa,,,,
,Malaysia,4.210484,101.975766,26/05/2020,"7,604",115,"6,041","1,448",Western Pacific,,,,
,Maldives,3.2028,73.2207,26/05/2020,"1,438",5,197,"1,236",South-East Asia,,,,
,Malta,35.9375,14.3754,26/05/2020,611,6,485,120,Europe,,,,
,Mauritania,21.0079,-10.9408,26/05/2020,268,13,15,240,Africa,,,,
,Mauritius,-20.348404,57.552152,26/05/2020,334,10,322,2,Africa,,,,
,Mexico,23.6345,-102.5528,26/05/2020,"74,560","8,134","51,708","14,718",Americas,,,,
,Moldova,47.4116,28.3699,26/05/2020,"7,305",267,"3,884","3,154",Europe,,,,
,Monaco,43.7333,7.4167,26/05/2020,98,4,90,4,Europe,,,,
,Mongolia,46.8625,103.8467,26/05/2020,141,0,37,104,Western Pacific,,,,
,Montenegro,42.708678,19.37439,26/05/2020,324,9,315,0,Europe,,,,
,Morocco,31.7917,-7.0926,26/05/2020,"7,577",202,"4,881","2,494",Eastern Mediterranean,,,,
,Namibia,-22.9576,18.4904,26/05/2020,21,0,14,7,Africa,,,,
,Nepal,28.1667,84.25,26/05/2020,772,4,155,613,South-East Asia,,,,
Aruba,Netherlands,12.5211,-69.9683,26/05/2020,101,3,95,3,Europe,,,,
Curacao,Netherlands,12.1696,-68.99,26/05/2020,18,1,14,3,Europe,,,,
Sint Maarten,Netherlands,18.0425,-63.0548,26/05/2020,77,15,59,3,Europe,,,,
,Netherlands,52.1326,5.2913,26/05/2020,"45,578","5,856",0,"39,722",Europe,,,,
,New Zealand,-40.9006,174.886,26/05/2020,"1,504",21,"1,462",21,Western Pacific,,,,
,Nicaragua,12.865416,-85.207229,26/05/2020,759,35,370,354,Americas,,,,
,Niger,17.607789,8.081666,26/05/2020,952,63,796,93,Africa,,,,
,Nigeria,9.082,8.6753,26/05/2020,"8,344",249,"2,385","5,710",Africa,,,,
,North Macedonia,41.6086,21.7453,26/05/2020,"2,014",116,"1,453",445,Europe,,,,
,Norway,60.472,8.4689,26/05/2020,"8,383",235,"7,727",421,Europe,,,,
,Oman,21.512583,55.923255,26/05/2020,"8,118",37,"2,067","6,014",Eastern Mediterranean,,,,
,Pakistan,30.3753,69.3451,26/05/2020,"59,151","1,225","19,142","38,784",Eastern Mediterranean,,,,
,Panama,8.538,-80.7821,26/05/2020,"11,447",313,"6,379","4,755",Americas,,,,
,Papua New Guinea,-6.314993,143.95555,26/05/2020,8,0,8,0,Western Pacific,,,,
,Paraguay,-23.4425,-58.4438,26/05/2020,877,11,382,484,Americas,,,,
,Peru,-9.19,-75.0152,26/05/2020,"129,751","3,788","52,906","73,057",Americas,,,,
,Philippines,12.879721,121.774017,26/05/2020,"14,669",886,"3,412","10,371",Western Pacific,,,,
,Poland,51.9194,19.1451,26/05/2020,"22,074","1,024","10,020","11,030",Europe,,,,
,Portugal,39.3999,-8.2245,26/05/2020,"31,007","1,342","18,096","11,569",Europe,,,,
,Qatar,25.3548,51.1839,26/05/2020,"47,207",28,"11,844","35,335",Eastern Mediterranean,,,,
,Romania,45.9432,24.9668,26/05/2020,"18,429","1,216","11,874","5,339",Europe,,,,
,Russia,61.52401,105.318756,26/05/2020,"362,342","3,807","131,129","227,406",Europe,,,,
,Rwanda,-1.9403,29.8739,26/05/2020,339,0,244,95,Africa,,,,
,Saint Lucia,13.9094,-60.9789,26/05/2020,18,0,18,0,Americas,,,,
,Saint Vincent and the Grenadines,12.9843,-61.2872,26/05/2020,18,0,14,4,Americas,,,,
,San Marino,43.9424,12.4578,26/05/2020,666,42,275,349,Europe,,,,
,Saudi Arabia,23.885942,45.079162,26/05/2020,"76,726",411,"48,450","27,865",Eastern Mediterranean,,,,
,Senegal,14.4974,-14.4524,26/05/2020,"3,161",36,"1,565","1,560",Africa,,,,
,Serbia,44.0165,21.0059,26/05/2020,"11,227",239,"6,067","4,921",Europe,,,,
,Seychelles,-4.6796,55.492,26/05/2020,11,0,11,0,Africa,,,,
,Singapore,1.2833,103.8333,26/05/2020,"32,343",23,"16,444","15,876",Western Pacific,,,,
,Slovakia,48.669,19.699,26/05/2020,"1,513",28,"1,322",163,Europe,,,,
,Slovenia,46.1512,14.9955,26/05/2020,"1,469",108,"1,346",15,Europe,,,,
,Somalia,5.152149,46.199616,26/05/2020,"1,711",67,253,"1,391",Eastern Mediterranean,,,,
,South Africa,-30.5595,22.9375,26/05/2020,"24,264",524,"12,741","10,999",Africa,,,,
,Spain,40.463667,-3.74922,26/05/2020,"236,259","27,117","150,376","58,766",Europe,,,,
,Sri Lanka,7.873054,80.771797,26/05/2020,"1,319",10,712,597,South-East Asia,,,,
,Sudan,12.8628,30.2176,26/05/2020,"3,976",170,503,"3,303",Eastern Mediterranean,,,,
,Suriname,3.9193,-56.0278,26/05/2020,11,1,9,1,Americas,,,,
,Sweden,60.128161,18.643501,26/05/2020,"34,440","4,125",0,"30,315",Europe,,,,
,Switzerland,46.8182,8.2275,26/05/2020,"30,761","1,915","28,200",646,Europe,,,,
,Taiwan*,23.7,121,26/05/2020,441,7,416,18,Western Pacific,,,,
,Tanzania,-6.369028,34.888822,26/05/2020,509,21,183,305,Africa,,,,
,Thailand,15.870032,100.992541,26/05/2020,"3,045",57,"2,929",59,South-East Asia,,,,
,Togo,8.6195,0.8248,26/05/2020,391,13,177,201,Africa,,,,
,Trinidad and Tobago,10.6918,-61.2225,26/05/2020,116,8,108,0,Americas,,,,
,Tunisia,33.886917,9.537499,26/05/2020,"1,051",48,929,74,Eastern Mediterranean,,,,
,Turkey,38.9637,35.2433,26/05/2020,"158,762","4,397","121,507","32,858",Europe,,,,
,Uganda,1.373333,32.290275,26/05/2020,253,0,69,184,Africa,,,,
,Ukraine,48.3794,31.1656,26/05/2020,"21,584",644,"7,575","13,365",Europe,,,,
,United Arab Emirates,23.424076,53.847818,26/05/2020,"31,086",253,"15,982","14,851",Eastern Mediterranean,,,,
Bermuda,United Kingdom,32.3078,-64.7505,26/05/2020,139,9,91,39,Europe,,,,
Cayman Islands,United Kingdom,19.3133,-81.2546,26/05/2020,137,1,63,73,Europe,,,,
Channel Islands,United Kingdom,49.3723,-2.3644,26/05/2020,559,45,512,2,Europe,,,,
Gibraltar,United Kingdom,36.1408,-5.3536,26/05/2020,154,0,147,7,Europe,,,,
Isle of Man,United Kingdom,54.2361,-4.5481,26/05/2020,336,24,306,6,Europe,,,,
Montserrat,United Kingdom,16.742498,-62.187366,26/05/2020,11,1,10,0,Europe,,,,
,United Kingdom,55.3781,-3.436,26/05/2020,"248,937","37,433",0,"211,504",Europe,,,,
,Uruguay,-32.5228,-55.7658,26/05/2020,789,22,638,129,Americas,,,,
,US,40,-100,26/05/2020,"1,689,163","99,952","384,902","1,204,309",Americas,,,,
,Uzbekistan,41.377491,64.585262,26/05/2020,"3,290",14,"2,636",640,Europe,,,,
,Venezuela,6.4238,-66.5897,26/05/2020,"1,211",11,302,898,Americas,,,,
,Vietnam,14.058324,108.277199,26/05/2020,327,0,272,55,Western Pacific,,,,
,Zambia,-13.133897,27.849332,26/05/2020,920,7,336,577,Africa,,,,
,Zimbabwe,-19.015438,29.154857,26/05/2020,56,4,25,27,Africa,,,,
,Dominica,15.415,-61.371,26/05/2020,16,0,16,0,Americas,,,,
,Grenada,12.1165,-61.679,26/05/2020,23,0,18,5,Americas,,,,
,Mozambique,-18.665695,35.529562,26/05/2020,213,1,0,212,Africa,,,,
,Syria,34.802075,38.996815,26/05/2020,121,4,0,117,Eastern Mediterranean,,,,
,Timor-Leste,-8.874217,125.727539,26/05/2020,24,0,0,24,South-East Asia,,,,
,Belize,17.1899,-88.4976,26/05/2020,18,2,16,0,Americas,,,,
,Laos,19.85627,102.495496,26/05/2020,19,0,14,5,Western Pacific,,,,
,Libya,26.3351,17.228331,26/05/2020,77,3,40,34,Eastern Mediterranean,,,,
,West Bank and Gaza,31.9522,35.2332,26/05/2020,429,3,365,61,Eastern Mediterranean,,,,
,Guinea-Bissau,11.8037,-15.1804,26/05/2020,"1,178",7,42,"1,129",Africa,,,,
,Mali,17.570692,-3.996166,26/05/2020,"1,077",70,617,390,Africa,,,,
,Saint Kitts and Nevis,17.357822,-62.782998,26/05/2020,15,0,15,0,Americas,,,,
Northwest Territories,Canada,64.8255,-124.8457,26/05/2020,5,0,0,5,Americas,,,,
Yukon,Canada,64.2823,-135,26/05/2020,11,0,0,11,Americas,,,,
,Kosovo,42.602636,20.902977,26/05/2020,"1,038",30,791,217,Europe,,,,
,Burma,21.9162,95.956,26/05/2020,206,6,124,76,South-East Asia,,,,
Anguilla,United Kingdom,18.2206,-63.0686,26/05/2020,3,0,3,0,Europe,,,,
British Virgin Islands,United Kingdom,18.4207,-64.64,26/05/2020,8,1,6,1,Europe,,,,
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,26/05/2020,12,1,10,1,Europe,,,,
,Botswana,-22.3285,24.6849,26/05/2020,35,1,20,14,Africa,,,,
,Burundi,-3.3731,29.9189,26/05/2020,42,1,20,21,Africa,,,,
,Sierra Leone,8.460555,-11.779889,26/05/2020,754,44,297,413,Africa,,,,
,Malawi,-13.2543,34.3015,26/05/2020,101,4,37,60,Africa,,,,
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,26/05/2020,13,0,13,0,Europe,,,,
Saint Pierre and Miquelon,France,46.8852,-56.3159,26/05/2020,1,0,1,0,Europe,,,,
,South Sudan,6.877,31.307,26/05/2020,806,8,6,792,Africa,,,,
,Western Sahara,24.2155,-12.8858,26/05/2020,9,1,6,2,Africa,,,,
,Sao Tome and Principe,0.1864,6.6131,26/05/2020,441,12,68,361,Africa,,,,
,Yemen,15.552727,48.516388,26/05/2020,249,49,10,190,Eastern Mediterranean,,,,
,Comoros,-11.6455,43.3333,26/05/2020,87,1,21,65,Africa,,,,
,Tajikistan,38.861,71.2761,26/05/2020,"3,266",47,"1,417","1,802",Europe,,,,
,Lesotho,-29.61,28.2336,26/05/2020,2,0,0,2,Africa,,,,
,Afghanistan,33.93911,67.709953,27/05/2020,"12,456",227,"1,138","11,091",Eastern Mediterranean,,,,
,Albania,41.1533,20.1683,27/05/2020,"1,050",33,812,205,Europe,,,,
,Algeria,28.0339,1.6596,27/05/2020,"8,857",623,"5,129","3,105",Africa,,,,
,Andorra,42.5063,1.5218,27/05/2020,763,51,676,36,Europe,,,,
,Angola,-11.2027,17.8739,27/05/2020,71,4,18,49,Africa,,,,
,Antigua and Barbuda,17.0608,-61.7964,27/05/2020,25,3,19,3,Americas,,,,
,Argentina,-38.4161,-63.6167,27/05/2020,"13,933",500,"4,349","9,084",Americas,,,,
,Armenia,40.0691,45.0382,27/05/2020,"7,774",98,"3,255","4,421",Europe,,,,
Australian Capital Territory,Australia,-35.4735,149.0124,27/05/2020,107,3,104,0,Western Pacific,,,,
New South Wales,Australia,-33.8688,151.2093,27/05/2020,"3,090",48,"2,670",372,Western Pacific,,,,
Northern Territory,Australia,-12.4634,130.8456,27/05/2020,29,0,29,0,Western Pacific,,,,
Queensland,Australia,-27.4698,153.0251,27/05/2020,"1,058",7,"1,045",6,Western Pacific,,,,
South Australia,Australia,-34.9285,138.6007,27/05/2020,440,4,435,1,Western Pacific,,,,
Tasmania,Australia,-42.8821,147.3272,27/05/2020,228,13,203,12,Western Pacific,,,,
Victoria,Australia,-37.8136,144.9631,27/05/2020,"1,628",19,"1,544",65,Western Pacific,,,,
Western Australia,Australia,-31.9505,115.8605,27/05/2020,570,9,549,12,Western Pacific,,,,
,Austria,47.5162,14.5501,27/05/2020,"16,591",645,"15,228",718,Europe,,,,
,Azerbaijan,40.1431,47.5769,27/05/2020,"4,568",54,"2,897","1,617",Europe,,,,
,Bahamas,25.025885,-78.035889,27/05/2020,100,11,46,43,Americas,,,,
,Bahrain,26.0275,50.55,27/05/2020,"9,692",15,"5,152","4,525",Eastern Mediterranean,,,,
,Bangladesh,23.685,90.3563,27/05/2020,"38,292",544,"7,925","29,823",South-East Asia,,,,
,Barbados,13.1939,-59.5432,27/05/2020,92,7,76,9,Americas,,,,
,Belarus,53.7098,27.9534,27/05/2020,"38,956",214,"15,923","22,819",Europe,,,,
